shipment_id,route_id,date,delay_minutes,cost_usd,temp_c,status
SHP13374,RT03,2007-04-05,4,92.29,0.6,delivered
SHP13375,RT01,2007-04-06,6,50.99,11.6,in_transit
SHP13376,RT02,2007-04-07,9,77.58,5.8,delivered
SHP13377,RT03,2007-04-08,13,96.48,2.8,delivered
SHP13378,RT03,2007-04-09,11,87.25,2.1,in_transit
SHP13379,RT04,2007-04-10,9,39.73,6.7,delivered
SHP13380,RT04,2007-04-11,10,85.85,3.5,delivered
SHP13381,RT04,2007-04-12,6,76.84,7.6,in_transit
SHP13382,RT01,2007-04-13,7,31.84,6.2,delivered
SHP13383,RT01,2007-04-14,14,73.34,5.7,delivered
SHP13384,RT02,2007-04-15,18,76.95,4.4,delivered
SHP13385,RT04,2007-04-16,7,55.59,6.5,delivered
SHP13386,RT04,2007-04-17,10,50.37,3.2,failed
SHP13387,RT04,2007-04-18,13,76.23,5.3,delivered
SHP13388,RT02,2007-04-19,11,67.86,6.3,delivered
SHP13389,RT04,2007-04-20,11,95.11,8.6,failed
SHP13390,RT02,2007-04-21,8,95.9,6.6,delivered
SHP13391,RT03,2007-04-22,13,67.16,3.9,delivered
SHP13392,RT02,2007-04-23,10,80.98,7.4,delivered
SHP13393,RT03,2007-04-24,8,49.34,8.0,in_transit
SHP13394,RT01,2007-04-25,13,47.69,6.3,delivered
SHP13395,RT02,2007-04-26,8,60.46,3.0,delivered
SHP13396,RT01,2007-04-27,5,76.97,7.2,delivered
SHP13397,RT03,2007-04-28,9,42.1,4.8,delivered
SHP13398,RT01,2007-04-29,14,50.18,1.1,delivered
SHP13399,RT04,2007-04-30,14,47.87,4.9,delivered
SHP13400,RT04,2007-05-01,8,39.76,3.7,delivered
SHP13401,RT03,2007-05-02,15,38.39,4.3,delivered
SHP13402,RT04,2007-05-03,11,99.95,4.4,delivered
SHP13403,RT03,2007-05-04,10,88.41,6.6,delivered
SHP13404,RT03,2007-05-05,7,33.88,7.9,in_transit
SHP13405,RT02,2007-05-06,14,54.55,6.5,delivered
SHP13406,RT01,2007-05-07,14,56.98,5.3,delivered
SHP13407,RT01,2007-05-08,9,41.79,7.4,in_transit
SHP13408,RT04,2007-05-09,12,59.45,5.7,in_transit
SHP13409,RT01,2007-05-10,4,33.08,3.0,in_transit
SHP13410,RT03,2007-05-11,7,53.34,4.4,delivered
SHP13411,RT01,2007-05-12,8,77.55,4.9,failed
SHP13412,RT04,2007-05-13,10,50.1,5.3,in_transit
SHP13413,RT03,2007-05-14,11,90.7,5.4,delivered
SHP13414,RT04,2007-05-15,18,77.49,6.0,delivered
SHP13415,RT03,2007-05-16,9,69.12,6.9,delivered
SHP13416,RT01,2007-05-17,9,72.82,4.0,delivered
SHP13417,RT01,2007-05-18,11,50.61,3.4,delivered
SHP13418,RT04,2007-05-19,9,60.18,3.2,delivered
SHP13419,RT01,2007-05-20,7,91.79,7.1,delivered
SHP13420,RT01,2007-05-21,14,82.07,4.2,in_transit
SHP13421,RT02,2007-05-22,11,90.49,8.6,delivered
SHP13422,RT02,2007-05-23,10,77.18,4.1,failed
SHP13423,RT02,2007-05-24,10,48.26,6.6,delivered
SHP13424,RT04,2007-05-25,12,64.07,2.6,in_transit
SHP13425,RT02,2007-05-26,7,36.99,2.8,delivered
SHP13426,RT03,2007-05-27,10,98.89,4.5,in_transit
SHP13427,RT04,2007-05-28,8,88.77,3.7,delivered
SHP13428,RT01,2007-05-29,14,93.41,7.8,delivered
SHP13429,RT04,2007-05-30,3,69.53,5.8,delivered
SHP13430,RT04,2007-05-31,11,39.86,7.7,delivered
SHP13431,RT02,2007-06-01,12,82.67,4.4,delivered
SHP13432,RT01,2007-06-02,9,80.27,3.4,delivered
SHP13433,RT02,2007-06-03,8,42.99,4.7,delivered
SHP13434,RT01,2007-06-04,12,58.62,5.4,delivered
SHP13435,RT04,2007-06-05,15,69.48,8.3,in_transit
SHP13436,RT02,2007-06-06,13,31.88,4.4,delivered
SHP13437,RT01,2007-06-07,14,69.11,7.0,delivered
SHP13438,RT01,2007-06-08,15,66.7,4.4,delivered
SHP13439,RT01,2007-06-09,8,52.54,3.1,delivered
SHP13440,RT02,2007-06-10,6,86.81,4.2,delivered
SHP13441,RT03,2007-06-11,10,43.31,4.6,failed
SHP13442,RT01,2007-06-12,10,38.56,6.4,delivered
SHP13443,RT02,2007-06-13,10,64.59,5.3,delivered
SHP13444,RT03,2007-06-14,2,50.51,5.6,delivered
SHP13445,RT03,2007-06-15,9,58.74,10.1,delivered
SHP13446,RT03,2007-06-16,9,97.91,6.6,delivered
SHP13447,RT03,2007-06-17,14,90.27,4.6,delivered
SHP13448,RT02,2007-06-18,13,95.62,5.3,delivered
SHP13449,RT01,2007-06-19,14,89.4,3.2,delivered
SHP13450,RT02,2007-06-20,10,30.72,2.5,delivered
SHP13451,RT04,2007-06-21,7,74.04,4.1,delivered
SHP13452,RT04,2007-06-22,12,61.96,4.5,delivered
SHP13453,RT04,2007-06-23,17,79.59,7.3,delivered
SHP13454,RT02,2007-06-24,7,77.92,8.9,failed
SHP13455,RT03,2007-06-25,3,74.02,4.2,in_transit
SHP13456,RT04,2007-06-26,10,31.9,4.3,delivered
SHP13457,RT01,2007-06-27,6,56.34,1.4,delivered
SHP13458,RT03,2007-06-28,10,95.84,4.1,delivered
SHP13459,RT01,2007-06-29,11,43.55,3.8,delivered
SHP13460,RT02,2007-06-30,11,90.58,3.8,delivered
SHP13461,RT01,2007-07-01,8,43.19,3.8,delivered
SHP13462,RT02,2007-07-02,14,37.63,7.4,delivered
SHP13463,RT02,2007-07-03,5,45.3,5.5,failed
SHP13464,RT04,2007-07-04,8,42.09,6.2,delivered
SHP13465,RT02,2007-07-05,7,81.7,2.6,delivered
SHP13466,RT01,2007-07-06,6,91.58,2.5,in_transit
SHP13467,RT02,2007-07-07,7,45.67,5.2,delivered
SHP13468,RT02,2007-07-08,9,36.23,3.9,delivered
SHP13469,RT01,2007-07-09,11,64.17,5.2,delivered
SHP13470,RT03,2007-07-10,6,41.94,3.4,failed
SHP13471,RT01,2007-07-11,4,89.78,3.6,delivered
SHP13472,RT01,2007-07-12,11,76.58,1.0,in_transit
SHP13473,RT04,2007-07-13,8,54.08,6.5,delivered
SHP13474,RT04,2007-07-14,11,53.9,4.0,delivered
SHP13475,RT02,2007-07-15,14,63.45,6.4,delivered
SHP13476,RT03,2007-07-16,12,71.49,6.1,in_transit
SHP13477,RT03,2007-07-17,16,67.09,2.7,delivered
SHP13478,RT04,2007-07-18,7,93.99,4.3,delivered
SHP13479,RT03,2007-07-19,16,52.77,7.0,delivered
SHP13480,RT02,2007-07-20,10,57.31,1.9,failed
SHP13481,RT03,2007-07-21,10,68.99,4.0,in_transit
SHP13482,RT03,2007-07-22,11,46.65,6.0,in_transit
SHP13483,RT03,2007-07-23,7,90.61,6.5,failed
SHP13484,RT03,2007-07-24,17,58.66,4.3,delivered
SHP13485,RT04,2007-07-25,7,50.98,3.1,delivered
SHP13486,RT04,2007-07-26,11,66.92,5.9,in_transit
SHP13487,RT03,2007-07-27,12,57.19,7.0,delivered
SHP13488,RT01,2007-07-28,11,80.94,6.5,delivered
SHP13489,RT03,2007-07-29,16,78.68,5.6,in_transit
SHP13490,RT01,2007-07-30,15,95.5,7.4,delivered
SHP13491,RT02,2007-07-31,10,63.82,2.8,delivered
SHP13492,RT02,2007-08-01,9,63.56,8.3,delivered
SHP13493,RT03,2007-08-02,14,36.95,5.7,delivered
SHP13494,RT01,2007-08-03,10,79.3,6.0,in_transit
SHP13495,RT01,2007-08-04,12,72.17,6.4,in_transit
SHP13496,RT01,2007-08-05,12,51.18,6.6,in_transit
SHP13497,RT04,2007-08-06,11,68.01,3.6,in_transit
SHP13498,RT02,2007-08-07,15,40.74,4.1,delivered
SHP13499,RT01,2007-08-08,14,70.61,5.4,delivered
SHP13500,RT02,2007-08-09,19,31.05,7.4,delivered
SHP13501,RT01,2007-08-10,10,71.58,3.7,delivered
SHP13502,RT04,2007-08-11,11,89.43,5.2,in_transit
SHP13503,RT03,2007-08-12,7,49.71,2.4,failed
SHP13504,RT03,2007-08-13,12,50.18,10.4,in_transit
SHP13505,RT01,2007-08-14,12,86.86,7.4,delivered
SHP13506,RT01,2007-08-15,15,41.9,7.7,delivered
SHP13507,RT04,2007-08-16,7,70.39,1.8,delivered
SHP13508,RT03,2007-08-17,9,90.69,2.4,in_transit
SHP13509,RT03,2007-08-18,12,32.46,4.3,delivered
SHP13510,RT04,2007-08-19,10,72.03,3.8,failed
SHP13511,RT01,2007-08-20,12,46.92,4.4,delivered
SHP13512,RT02,2007-08-21,9,67.84,7.7,delivered
SHP13513,RT02,2007-08-22,12,76.8,3.8,failed
SHP13514,RT03,2007-08-23,12,60.11,4.9,delivered
SHP13515,RT01,2007-08-24,10,72.57,3.7,delivered
SHP13516,RT03,2007-08-25,11,52.77,6.5,delivered
SHP13517,RT02,2007-08-26,13,68.2,3.2,delivered
SHP13518,RT03,2007-08-27,12,45.16,5.5,failed
SHP13519,RT04,2007-08-28,16,97.11,-0.3,delivered
SHP13520,RT02,2007-08-29,10,47.77,1.0,in_transit
SHP13521,RT03,2007-08-30,11,68.06,8.1,delivered
SHP13522,RT01,2007-08-31,10,55.77,7.0,in_transit
SHP13523,RT02,2007-09-01,10,37.82,7.3,delivered
SHP13524,RT02,2007-09-02,12,42.23,9.4,delivered
SHP13525,RT04,2007-09-03,12,44.72,0.6,in_transit
SHP13526,RT01,2007-09-04,12,31.45,4.4,delivered
SHP13527,RT02,2007-09-05,7,39.62,4.5,delivered
SHP13528,RT01,2007-09-06,11,42.21,6.8,delivered
SHP13529,RT02,2007-09-07,6,50.51,4.5,delivered
SHP13530,RT01,2007-09-08,6,52.44,2.8,delivered
SHP13531,RT01,2007-09-09,4,70.88,9.3,delivered
SHP13532,RT03,2007-09-10,10,36.15,0.4,in_transit
SHP13533,RT01,2007-09-11,15,64.05,4.4,delivered
SHP13534,RT01,2007-09-12,6,33.63,6.0,failed
SHP13535,RT04,2007-09-13,10,38.97,3.7,delivered
SHP13536,RT01,2007-09-14,10,82.97,4.8,delivered
SHP13537,RT02,2007-09-15,11,43.47,8.9,delivered
SHP13538,RT01,2007-09-16,11,33.74,5.5,delivered
SHP13539,RT04,2007-09-17,13,69.34,4.7,delivered
SHP13540,RT04,2007-09-18,10,44.34,2.8,in_transit
SHP13541,RT02,2007-09-19,18,48.09,6.9,delivered
SHP13542,RT01,2007-09-20,9,68.33,5.7,delivered
SHP13543,RT01,2007-09-21,18,62.82,2.7,delivered
SHP13544,RT01,2007-09-22,12,99.48,6.4,delivered
SHP13545,RT01,2007-09-23,9,69.47,2.3,delivered
SHP13546,RT01,2007-09-24,12,34.85,2.0,failed
SHP13547,RT04,2007-09-25,11,69.07,4.1,delivered
SHP13548,RT04,2007-09-26,3,59.48,4.8,in_transit
SHP13549,RT02,2007-09-27,8,49.25,5.9,delivered
SHP13550,RT01,2007-09-28,6,85.0,1.5,delivered
SHP13551,RT01,2007-09-29,9,84.95,2.9,delivered
SHP13552,RT03,2007-09-30,6,77.72,8.8,in_transit
SHP13553,RT04,2007-10-01,8,80.23,1.7,delivered
SHP13554,RT02,2007-10-02,6,38.33,5.2,delivered
SHP13555,RT01,2007-10-03,15,58.06,5.7,failed
SHP13556,RT01,2007-10-04,6,87.34,5.2,failed
SHP13557,RT01,2007-10-05,11,42.8,3.7,in_transit
SHP13558,RT04,2007-10-06,9,38.38,1.4,failed
SHP13559,RT01,2007-10-07,9,36.86,5.3,delivered
SHP13560,RT03,2007-10-08,11,79.1,2.5,delivered
SHP13561,RT02,2007-10-09,13,96.68,5.2,delivered
SHP13562,RT03,2007-10-10,10,84.37,4.7,delivered
SHP13563,RT01,2007-10-11,11,64.63,4.3,delivered
SHP13564,RT02,2007-10-12,11,67.29,5.8,delivered
SHP13565,RT03,2007-10-13,10,47.01,3.2,delivered
SHP13566,RT02,2007-10-14,12,36.15,7.6,delivered
SHP13567,RT03,2007-10-15,12,57.12,4.5,delivered
SHP13568,RT01,2007-10-16,7,41.1,2.8,delivered
SHP13569,RT02,2007-10-17,13,82.59,7.2,delivered
SHP13570,RT01,2007-10-18,14,49.39,6.0,in_transit
SHP13571,RT02,2007-10-19,6,72.67,5.7,in_transit
SHP13572,RT02,2007-10-20,6,41.8,6.4,delivered
SHP13573,RT04,2007-10-21,15,72.14,4.2,delivered
SHP13574,RT04,2007-10-22,9,37.54,3.6,delivered
SHP13575,RT04,2007-10-23,13,46.75,5.7,delivered
SHP13576,RT03,2007-10-24,7,81.35,4.9,delivered
SHP13577,RT03,2007-10-25,10,88.08,6.3,in_transit
SHP13578,RT01,2007-10-26,10,43.29,4.4,delivered
SHP13579,RT03,2007-10-27,8,74.51,2.2,in_transit
SHP13580,RT03,2007-10-28,9,36.49,6.4,failed
SHP13581,RT03,2007-10-29,10,78.62,4.5,delivered
SHP13582,RT01,2007-10-30,14,47.51,5.6,delivered
SHP13583,RT04,2007-10-31,13,88.24,6.3,delivered
SHP13584,RT04,2007-11-01,7,32.86,7.9,in_transit
SHP13585,RT04,2007-11-02,11,99.48,4.7,delivered
SHP13586,RT03,2007-11-03,8,93.58,7.4,delivered
SHP13587,RT04,2007-11-04,5,61.61,8.0,in_transit
SHP13588,RT04,2007-11-05,9,73.55,6.0,delivered
SHP13589,RT01,2007-11-06,19,34.91,6.4,delivered
SHP13590,RT01,2007-11-07,7,96.74,8.0,delivered
SHP13591,RT01,2007-11-08,5,95.12,10.2,delivered
SHP13592,RT03,2007-11-09,9,49.58,3.6,delivered
SHP13593,RT04,2007-11-10,14,55.38,4.4,delivered
SHP13594,RT03,2007-11-11,10,56.46,3.3,in_transit
SHP13595,RT03,2007-11-12,11,60.66,5.7,in_transit
SHP13596,RT04,2007-11-13,10,62.69,2.5,delivered
SHP13597,RT01,2007-11-14,4,97.15,0.9,delivered
SHP13598,RT03,2007-11-15,13,86.99,3.3,failed
SHP13599,RT04,2007-11-16,8,89.43,2.3,in_transit
SHP13600,RT01,2007-11-17,9,92.88,6.4,delivered
SHP13601,RT01,2007-11-18,9,92.76,6.4,delivered
SHP13602,RT03,2007-11-19,9,69.98,5.6,delivered
SHP13603,RT01,2007-11-20,7,78.5,2.4,in_transit
SHP13604,RT03,2007-11-21,8,73.64,1.3,delivered
SHP13605,RT02,2007-11-22,15,46.2,5.9,delivered
SHP13606,RT01,2007-11-23,5,56.66,5.1,in_transit
SHP13607,RT01,2007-11-24,11,51.93,4.2,in_transit
SHP13608,RT04,2007-11-25,15,92.05,4.5,delivered
SHP13609,RT04,2007-11-26,13,51.12,6.4,delivered
SHP13610,RT04,2007-11-27,17,73.37,4.3,delivered
SHP13611,RT02,2007-11-28,9,53.16,6.0,delivered
SHP13612,RT04,2007-11-29,6,68.54,6.3,delivered
SHP13613,RT02,2007-11-30,2,55.3,5.3,delivered
SHP13614,RT03,2007-12-01,8,66.17,6.9,in_transit
SHP13615,RT02,2007-12-02,13,93.74,4.2,delivered
SHP13616,RT02,2007-12-03,6,31.64,6.6,delivered
SHP13617,RT01,2007-12-04,11,72.45,2.8,in_transit
SHP13618,RT01,2007-12-05,14,47.22,6.5,delivered
SHP13619,RT01,2007-12-06,17,77.71,5.4,delivered
SHP13620,RT01,2007-12-07,12,61.24,7.6,delivered
SHP13621,RT02,2007-12-08,8,78.13,6.6,failed
SHP13622,RT04,2007-12-09,9,51.0,5.5,delivered
SHP13623,RT03,2007-12-10,5,89.75,3.8,delivered
SHP13624,RT04,2007-12-11,13,90.64,4.9,delivered
SHP13625,RT04,2007-12-12,10,39.82,3.8,delivered
SHP13626,RT03,2007-12-13,11,47.19,4.9,delivered
SHP13627,RT04,2007-12-14,10,33.06,3.1,in_transit
SHP13628,RT01,2007-12-15,7,41.91,1.8,in_transit
SHP13629,RT02,2007-12-16,6,96.77,4.9,delivered
SHP13630,RT04,2007-12-17,10,95.67,6.2,delivered
SHP13631,RT04,2007-12-18,9,69.81,4.9,delivered
SHP13632,RT03,2007-12-19,11,84.66,4.5,in_transit
SHP13633,RT04,2007-12-20,7,70.74,1.5,delivered
SHP13634,RT01,2007-12-21,15,64.81,7.6,in_transit
SHP13635,RT02,2007-12-22,13,96.08,3.9,delivered
SHP13636,RT01,2007-12-23,17,64.5,5.5,delivered
SHP13637,RT01,2007-12-24,6,36.61,1.5,delivered
SHP13638,RT03,2007-12-25,8,82.31,0.2,in_transit
SHP13639,RT03,2007-12-26,15,39.71,0.8,delivered
SHP13640,RT02,2007-12-27,9,34.8,2.7,in_transit
SHP13641,RT03,2007-12-28,9,38.54,3.6,delivered
SHP13642,RT04,2007-12-29,10,30.88,7.8,in_transit
SHP13643,RT03,2007-12-30,14,63.06,4.4,delivered
SHP13644,RT04,2007-12-31,19,80.94,3.1,in_transit
SHP13645,RT04,2008-01-01,12,86.53,5.6,delivered
SHP13646,RT04,2008-01-02,7,38.87,6.1,delivered
SHP13647,RT04,2008-01-03,7,99.16,7.5,delivered
SHP13648,RT01,2008-01-04,11,41.89,6.0,delivered
SHP13649,RT02,2008-01-05,11,92.94,6.0,delivered
SHP13650,RT01,2008-01-06,10,49.55,7.7,delivered
SHP13651,RT03,2008-01-07,9,96.86,8.5,failed
SHP13652,RT01,2008-01-08,6,34.16,6.9,delivered
SHP13653,RT02,2008-01-09,8,84.22,8.3,delivered
SHP13654,RT01,2008-01-10,16,68.44,7.1,delivered
SHP13655,RT01,2008-01-11,11,58.34,4.9,delivered
SHP13656,RT02,2008-01-12,11,82.35,2.2,delivered
SHP13657,RT01,2008-01-13,7,53.41,4.2,delivered
SHP13658,RT03,2008-01-14,11,62.53,4.7,failed
SHP13659,RT02,2008-01-15,9,82.37,4.9,delivered
SHP13660,RT01,2008-01-16,13,94.98,8.5,delivered
SHP13661,RT02,2008-01-17,9,97.13,3.2,in_transit
SHP13662,RT02,2008-01-18,10,52.84,2.2,in_transit
SHP13663,RT04,2008-01-19,6,72.81,4.6,delivered
SHP13664,RT03,2008-01-20,11,34.54,2.9,delivered
SHP13665,RT02,2008-01-21,4,83.68,4.7,delivered
SHP13666,RT03,2008-01-22,7,83.47,1.9,delivered
SHP13667,RT02,2008-01-23,10,71.1,4.0,failed
SHP13668,RT01,2008-01-24,8,87.97,9.3,delivered
SHP13669,RT03,2008-01-25,11,86.18,4.7,delivered
SHP13670,RT03,2008-01-26,9,92.6,2.8,delivered
SHP13671,RT04,2008-01-27,5,97.53,4.5,delivered
SHP13672,RT02,2008-01-28,9,79.4,-0.8,delivered
SHP13673,RT04,2008-01-29,16,83.0,4.0,in_transit
SHP13674,RT04,2008-01-30,7,75.07,9.4,delivered
SHP13675,RT01,2008-01-31,9,42.96,4.5,failed
SHP13676,RT04,2008-02-01,9,75.47,4.0,delivered
SHP13677,RT02,2008-02-02,12,63.84,1.4,in_transit
SHP13678,RT01,2008-02-03,10,88.84,0.5,delivered
SHP13679,RT02,2008-02-04,10,59.15,8.8,delivered
SHP13680,RT04,2008-02-05,7,59.87,5.5,delivered
SHP13681,RT04,2008-02-06,8,99.06,2.5,in_transit
SHP13682,RT04,2008-02-07,9,33.12,6.1,delivered
SHP13683,RT04,2008-02-08,11,58.26,5.9,in_transit
SHP13684,RT02,2008-02-09,14,31.9,3.8,delivered
SHP13685,RT04,2008-02-10,11,91.98,5.8,in_transit
SHP13686,RT04,2008-02-11,7,59.63,5.5,in_transit
SHP13687,RT01,2008-02-12,10,57.66,8.3,delivered
SHP13688,RT01,2008-02-13,9,49.19,4.5,in_transit
SHP13689,RT02,2008-02-14,15,64.24,8.0,delivered
SHP13690,RT02,2008-02-15,9,84.41,6.4,delivered
SHP13691,RT04,2008-02-16,11,65.8,5.4,delivered
SHP13692,RT03,2008-02-17,12,49.6,6.5,delivered
SHP13693,RT01,2008-02-18,11,59.37,7.9,in_transit
SHP13694,RT04,2008-02-19,11,93.65,6.4,delivered
SHP13695,RT03,2008-02-20,6,89.54,1.4,delivered
SHP13696,RT01,2008-02-21,14,98.35,9.0,delivered
SHP13697,RT04,2008-02-22,5,49.13,4.9,delivered
SHP13698,RT04,2008-02-23,13,37.92,7.1,failed
SHP13699,RT04,2008-02-24,14,37.5,6.4,delivered
SHP13700,RT01,2008-02-25,13,51.6,3.9,in_transit
SHP13701,RT01,2008-02-26,17,89.24,1.9,delivered
SHP13702,RT04,2008-02-27,12,43.21,5.1,delivered
SHP13703,RT03,2008-02-28,14,50.68,6.3,delivered
SHP13704,RT01,2008-02-29,13,60.61,2.4,delivered
SHP13705,RT03,2008-03-01,5,96.69,5.7,in_transit
SHP13706,RT03,2008-03-02,12,87.98,9.3,in_transit
SHP13707,RT03,2008-03-03,14,74.8,5.5,delivered
SHP13708,RT02,2008-03-04,17,51.32,4.1,delivered
SHP13709,RT04,2008-03-05,8,71.04,5.0,failed
SHP13710,RT03,2008-03-06,9,39.55,0.3,delivered
SHP13711,RT01,2008-03-07,10,44.12,5.0,in_transit
SHP13712,RT03,2008-03-08,11,58.26,3.3,delivered
SHP13713,RT02,2008-03-09,10,83.98,3.4,delivered
SHP13714,RT04,2008-03-10,6,42.41,6.1,delivered
SHP13715,RT04,2008-03-11,11,59.94,1.8,delivered
SHP13716,RT01,2008-03-12,8,85.29,4.9,delivered
SHP13717,RT04,2008-03-13,10,50.25,6.4,in_transit
SHP13718,RT02,2008-03-14,6,66.13,5.4,failed
SHP13719,RT01,2008-03-15,13,38.98,6.8,delivered
SHP13720,RT04,2008-03-16,7,73.81,4.4,in_transit
SHP13721,RT02,2008-03-17,12,35.32,0.1,in_transit
SHP13722,RT02,2008-03-18,7,38.06,4.3,in_transit
SHP13723,RT04,2008-03-19,12,32.06,4.5,in_transit
SHP13724,RT04,2008-03-20,10,72.02,5.3,delivered
SHP13725,RT04,2008-03-21,14,81.76,5.3,delivered
SHP13726,RT01,2008-03-22,9,77.09,4.1,in_transit
SHP13727,RT01,2008-03-23,17,77.59,5.2,delivered
SHP13728,RT03,2008-03-24,8,88.71,5.7,delivered
SHP13729,RT01,2008-03-25,8,87.64,6.0,failed
SHP13730,RT03,2008-03-26,11,58.61,7.4,delivered
SHP13731,RT02,2008-03-27,12,36.13,6.4,delivered
SHP13732,RT01,2008-03-28,11,59.58,5.6,delivered
SHP13733,RT01,2008-03-29,7,61.33,5.3,delivered
SHP13734,RT01,2008-03-30,14,95.27,7.7,in_transit
SHP13735,RT02,2008-03-31,9,72.75,6.1,delivered
SHP13736,RT02,2008-04-01,5,39.78,5.5,delivered
SHP13737,RT04,2008-04-02,14,71.48,6.4,delivered
SHP13738,RT04,2008-04-03,8,95.09,6.8,delivered
SHP13739,RT03,2008-04-04,4,76.49,5.7,delivered
SHP13740,RT01,2008-04-05,15,78.65,4.8,delivered
SHP13741,RT03,2008-04-06,11,61.96,4.8,delivered
SHP13742,RT01,2008-04-07,13,46.56,3.5,delivered
SHP13743,RT01,2008-04-08,11,76.98,2.5,delivered
SHP13744,RT02,2008-04-09,11,47.89,6.7,delivered
SHP13745,RT01,2008-04-10,10,40.5,5.3,failed
SHP13746,RT01,2008-04-11,5,89.88,6.2,in_transit
SHP13747,RT03,2008-04-12,8,65.18,6.3,failed
SHP13748,RT01,2008-04-13,4,31.33,3.4,delivered
SHP13749,RT04,2008-04-14,9,32.37,5.3,delivered
SHP13750,RT01,2008-04-15,8,80.72,2.9,delivered
SHP13751,RT02,2008-04-16,6,37.04,5.7,delivered
SHP13752,RT01,2008-04-17,6,93.12,-0.4,delivered
SHP13753,RT03,2008-04-18,12,30.54,4.2,failed
SHP13754,RT04,2008-04-19,11,49.67,3.4,failed
SHP13755,RT01,2008-04-20,14,34.05,5.3,delivered
SHP13756,RT01,2008-04-21,12,53.62,7.9,delivered
SHP13757,RT02,2008-04-22,12,75.75,6.7,delivered
SHP13758,RT02,2008-04-23,9,88.71,4.6,delivered
SHP13759,RT01,2008-04-24,7,91.92,4.3,delivered
SHP13760,RT03,2008-04-25,16,31.49,3.4,delivered
SHP13761,RT01,2008-04-26,10,47.1,5.0,failed
SHP13762,RT01,2008-04-27,12,39.16,6.5,delivered
SHP13763,RT03,2008-04-28,14,48.24,5.1,delivered
SHP13764,RT03,2008-04-29,7,56.9,4.2,delivered
SHP13765,RT02,2008-04-30,7,46.66,2.8,delivered
SHP13766,RT04,2008-05-01,13,65.66,3.2,in_transit
SHP13767,RT04,2008-05-02,9,37.51,2.1,delivered
SHP13768,RT03,2008-05-03,11,83.63,3.8,delivered
SHP13769,RT01,2008-05-04,11,30.68,5.5,delivered
SHP13770,RT04,2008-05-05,14,87.65,2.3,delivered
SHP13771,RT03,2008-05-06,8,63.8,7.5,delivered
SHP13772,RT01,2008-05-07,6,70.56,1.8,delivered
SHP13773,RT03,2008-05-08,6,87.54,6.6,in_transit
SHP13774,RT01,2008-05-09,12,70.4,4.9,in_transit
SHP13775,RT02,2008-05-10,6,58.74,4.5,delivered
SHP13776,RT04,2008-05-11,10,69.66,3.5,delivered
SHP13777,RT02,2008-05-12,16,85.22,5.7,in_transit
SHP13778,RT04,2008-05-13,5,88.57,9.5,delivered
SHP13779,RT02,2008-05-14,14,38.41,3.4,in_transit
SHP13780,RT03,2008-05-15,12,45.14,5.4,delivered
SHP13781,RT02,2008-05-16,7,69.34,6.9,delivered
SHP13782,RT01,2008-05-17,9,61.54,4.5,delivered
SHP13783,RT03,2008-05-18,12,97.15,4.2,delivered
SHP13784,RT03,2008-05-19,10,98.64,9.1,delivered
SHP13785,RT01,2008-05-20,9,83.42,4.7,delivered
SHP13786,RT01,2008-05-21,11,60.95,0.4,in_transit
SHP13787,RT01,2008-05-22,9,66.36,5.2,in_transit
SHP13788,RT04,2008-05-23,13,42.39,6.1,delivered
SHP13789,RT01,2008-05-24,6,40.41,5.1,in_transit
SHP13790,RT01,2008-05-25,18,41.0,1.9,in_transit
SHP13791,RT01,2008-05-26,8,38.03,3.0,delivered
SHP13792,RT03,2008-05-27,8,69.03,9.9,in_transit
SHP13793,RT04,2008-05-28,7,70.09,7.4,delivered
SHP13794,RT03,2008-05-29,9,92.53,3.8,delivered
SHP13795,RT02,2008-05-30,13,84.48,5.0,failed
SHP13796,RT01,2008-05-31,8,59.67,3.3,in_transit
SHP13797,RT01,2008-06-01,15,69.95,4.2,delivered
SHP13798,RT01,2008-06-02,9,98.82,4.0,delivered
SHP13799,RT01,2008-06-03,7,70.87,6.5,failed
SHP13800,RT04,2008-06-04,5,84.47,8.6,in_transit
SHP13801,RT02,2008-06-05,19,83.34,3.4,delivered
SHP13802,RT02,2008-06-06,9,75.77,4.7,delivered
SHP13803,RT01,2008-06-07,10,75.66,4.0,delivered
SHP13804,RT04,2008-06-08,9,85.51,4.5,delivered
SHP13805,RT01,2008-06-09,14,62.45,6.0,delivered
SHP13806,RT02,2008-06-10,7,46.4,3.5,in_transit
SHP13807,RT03,2008-06-11,9,54.02,3.3,delivered
SHP13808,RT01,2008-06-12,7,68.55,6.9,delivered
SHP13809,RT01,2008-06-13,11,78.94,3.7,in_transit
SHP13810,RT01,2008-06-14,13,83.97,5.9,delivered
SHP13811,RT02,2008-06-15,10,36.3,3.8,delivered
SHP13812,RT01,2008-06-16,9,98.49,3.7,in_transit
SHP13813,RT03,2008-06-17,14,68.79,2.2,delivered
SHP13814,RT02,2008-06-18,9,31.72,6.2,in_transit
SHP13815,RT03,2008-06-19,12,42.17,5.4,in_transit
SHP13816,RT03,2008-06-20,8,52.77,5.8,failed
SHP13817,RT04,2008-06-21,14,85.96,3.2,in_transit
SHP13818,RT04,2008-06-22,4,37.4,5.9,in_transit
SHP13819,RT04,2008-06-23,9,67.16,6.9,failed
SHP13820,RT01,2008-06-24,7,66.57,3.1,delivered
SHP13821,RT03,2008-06-25,13,39.88,8.7,delivered
